motif	observed	background	percent.observed	percent.background	fold.enrichment	pvalue	p.adjust	motif_name
Rreb1_192	30435	10655	37.6302872191793	13.174000667664	2.85640544345378	0	0	Rreb1
Zfp281_193	20685	8736	25.575242028215	10.801320491104	2.36778846153846	0	0	Zfp281
Klf8_194	19368	6699	23.9468836162663	8.282743357361	2.89117778772951	0	0	Klf8
Zic5_195	6375	2120	7.88214493255357	2.62119956972762	3.00707547169811	0	0	Zic5
Zfp410_196	8702	3445	10.759282384797	4.25944930080738	2.52597968069666	0	0	Zfp410
Snai1_197	9042	2942	11.1796634478666	3.63753261044276	3.07341944255608	0	0	Snai1
Hic1_198	5546	2165	6.85715698759876	2.67683823983976	2.56166281755196	0	0	Hic1
Zfp784_199	4855	1303	6.00279429765452	1.61104860346938	3.72601688411358	0	0	Zfp784
Zfp3_200	4655	1318	5.75551131937833	1.62959482684009	3.53186646433991	0	0	Zfp3
Dnajc21_201	17943	6111	22.1849923960484	7.555731401229	2.93618065783014	0	0	Dnajc21
Zfp354c_202	23395	8715	28.9259263838574	10.775355778385	2.68445209409065	0	0	Zfp354c
Zfp691_203	8881	2092	10.9806006503542	2.58657995276895	4.24521988527725	0	0	Zfp691
Zfp740_204	10669	4745	13.1913104761434	5.86678865960262	2.24847207586934	0	0	Zfp740
Scrt1_205	7225	2265	8.93309759022738	2.80047972897786	3.18984547461369	0	0	Scrt1
Osr1_206	3857	1451	4.76885223605633	1.79403800739376	2.65816678152998	3.80496922542022e-256	4.89605938176343e-256	Osr1
Sp8_207	22558	8562	27.8910471197715	10.5861843000037	2.63466479794441	0	0	Sp8
Zfa_208	13139	4759	16.2452552578543	5.88409846808195	2.76087413322127	0	0	Zfa
Zfp161_209	4529	759	5.59972304306433	0.938438902558142	5.96706192358366	0	0	Zfp161
Zbtb12_210	7430	1876	9.18656264296047	2.31951433623067	3.96055437100213	0	0	Zbtb12
Hic2_211	7548	2666	9.33245960014342	3.29628210042162	2.83120780195049	0	0	Hic2
Zfp524_212	6714	1814	8.30128958073171	2.24285661296505	3.70121278941566	0	0	Zfp524
Zfy1_213	13139	4759	16.2452552578543	5.88409846808195	2.76087413322127	0	0	Zfy1
Klf1_214	21031	8244	26.0030415806328	10.1930043645446	2.55106744298884	0	0	Klf1
Zscan4c_215	12392	4460	15.3216533339928	5.51441041555904	2.77847533632287	0	0	Zscan4c
Zkscan4_216	6286	1759	7.77210400722066	2.17485379393909	3.57362137578169	0	0	Zkscan4
Zkscan5_217	10637	3558	13.1517451996192	4.39916418353343	2.98960089938167	0	0	Zkscan5
Zfp105_218	18699	6591	23.1197220539324	8.14921054909185	2.83705052344106	0	0	Zfp105
Zfp110_219	12892	4348	15.9398607796832	5.37593194772438	2.96504139834407	0	0	Zfp110
Zfp637_220	4474	1732	5.53172022403838	2.14147059187181	2.58314087759815	2.43735827285914e-285	3.33017730016612e-285	Zfp637
Scrt2_221	6834	2142	8.44965936769742	2.648400697338	3.19047619047619	0	0	Scrt2
Sp7_222	22558	8562	27.8910471197715	10.5861843000037	2.63466479794441	0	0	Sp7
Zfp128_223	504	85	0.623153105256	0.105095265767381	5.92941176470588	6.00966415809361e-74	6.10637139741926e-74	Zfp128
Zfp143_224	9523	2796	11.7743790106208	3.45701603630114	3.40593705293276	0	0	Zfp143
Zic2_225	9187	3524	11.3589436071168	4.35712607722647	2.60698070374574	0	0	Zic2
Zscan20_226	6564	1623	8.11582734702457	2.00670136871128	4.04436229205176	0	0	Zscan20
Zfp238_227	10218	3889	12.6336873601306	4.80841751258052	2.62741064541013	0	0	Zfp238
Zbtb6_228	8140	2679	10.0644172158409	3.31235549400957	3.03844718178425	0	0	Zbtb6
Zic3_229	9705	4420	11.9994065208521	5.46495381990381	2.19570135746606	0	0	Zic3
Insm1_230	11206	3620	13.8552652728149	4.47582190679905	3.09558011049724	0	0	Insm1
Sp9_231	22558	8562	27.8910471197715	10.5861843000037	2.63466479794441	0	0	Sp9
Zscan4ps2_232	12392	4460	15.3216533339928	5.51441041555904	2.77847533632287	0	0	Zscan4ps2
Zscan4f_233	12392	4460	15.3216533339928	5.51441041555904	2.77847533632287	0	0	Zscan4f
Egr4_234	7109	2369	8.78967346282719	2.92906687768147	3.00084423807514	0	0	Egr4
Zbtb3_235	10038	3498	12.411132679682	4.32497929005057	2.8696397941681	0	0	Zbtb3
Klf12_236	16179	5479	20.0039565276524	6.77431718987623	2.952911115167	0	0	Klf12
Klf14_237	13201	4321	16.3219129811199	5.34254874565709	3.05507984262902	0	0	Klf14
Sp5_238	15034	4488	18.5882614770212	5.54903003251771	3.34982174688057	0	0	Sp5
Zfp652_239	6813	2098	8.42369465497842	2.59399844211724	3.24737845567207	0	0	Zfp652
Zfx_240	4110	1766	5.08166520357571	2.18350869817876	2.3272933182333	6.91775958024005e-219	8.58890374850028e-219	Zfx
Myt1l_241	7453	2388	9.21500018546223	2.95255876061771	3.12102177554439	0	0	Myt1l
Nfya_242	7849	2781	9.70462048244909	3.43846981293043	2.82236605537576	0	0	Nfya
Cenpb_243	1343	284	1.66050519912462	0.35114182915219	4.72887323943662	2.52267699755424e-166	2.89616424134798e-166	Cenpb
Cux2_244	2222	695	2.74731388864847	0.859308349509762	3.19712230215827	4.83593660730591e-188	5.68479782029046e-188	Cux2
Onecut3_245	7724	2784	9.55006862102647	3.44217905760457	2.77442528735632	0	0	Onecut3
Lin54_246	7383	2967	9.12845114306557	3.66844298272728	2.48837209302326	0	0	Lin54
Cxxc1_247	1499	412	1.85338592218005	0.509402935248952	3.63834951456311	1.72647314005248e-146	1.90299533142941e-146	Cxxc1
Mbd1_248	946	373	1.16964848724638	0.461182754485095	2.53619302949062	1.83316332081119e-58	1.85413772951612e-58	Mbd1
